,label,industry,year,chi_so,gia_tri
6499,DNY,Kim loại,2016.0,K_Z_V05,0.855398
6500,DOC,Hóa chất,2019.0,K_Z_V01,0.920089
6501,DOC,Hóa chất,2018.0,K_Z_V01,0.830563
6502,DOC,Hóa chất,2017.0,K_Z_V01,0.863013
6503,DOC,Hóa chất,2016.0,K_Z_V01,0.872096
6504,DOC,Hóa chất,2019.0,K_Z_V02,0.012026
6505,DOC,Hóa chất,2018.0,K_Z_V02,0.039251
6506,DOC,Hóa chất,2017.0,K_Z_V02,0.027254
6507,DOC,Hóa chất,2016.0,K_Z_V02,0.056017
6508,DOC,Hóa chất,2019.0,K_Z_V03,-0.002517
6509,DOC,Hóa chất,2018.0,K_Z_V03,0.033756
6510,DOC,Hóa chất,2017.0,K_Z_V03,0.059666
6511,DOC,Hóa chất,2016.0,K_Z_V03,0.047017
6512,DOC,Hóa chất,2019.0,K_Z_V05,3.257137
6513,DOC,Hóa chất,2018.0,K_Z_V05,2.637066
6514,DOC,Hóa chất,2017.0,K_Z_V05,2.726514
6515,DOC,Hóa chất,2016.0,K_Z_V05,2.593146
6516,DOP,Vận tải,2019.0,K_Z_V01,-0.001736
6517,DOP,Vận tải,2018.0,K_Z_V01,-0.024266
6518,DOP,Vận tải,2017.0,K_Z_V01,0.059661
6519,DOP,Vận tải,2016.0,K_Z_V01,0.152167
6520,DOP,Vận tải,2019.0,K_Z_V02,0.111008
6521,DOP,Vận tải,2018.0,K_Z_V02,0.116278
6522,DOP,Vận tải,2017.0,K_Z_V02,0.143896
6523,DOP,Vận tải,2016.0,K_Z_V02,0.138235
6524,DOP,Vận tải,2019.0,K_Z_V03,0.103932
6525,DOP,Vận tải,2018.0,K_Z_V03,0.072206
6526,DOP,Vận tải,2017.0,K_Z_V03,0.125156
6527,DOP,Vận tải,2016.0,K_Z_V03,0.15913
6528,DOP,Vận tải,2019.0,K_Z_V05,0.827891
6529,DOP,Vận tải,2018.0,K_Z_V05,0.762435
6530,DOP,Vận tải,2017.0,K_Z_V05,0.776971
6531,DOP,Vận tải,2016.0,K_Z_V05,0.748785
6532,DP1,Dược phẩm,2019.0,K_Z_V01,0.071872
6533,DP1,Dược phẩm,2018.0,K_Z_V01,0.074607
6534,DP1,Dược phẩm,2017.0,K_Z_V01,0.048679
6535,DP1,Dược phẩm,2016.0,K_Z_V01,0.090197
6536,DP1,Dược phẩm,2019.0,K_Z_V02,0.032282
6537,DP1,Dược phẩm,2018.0,K_Z_V02,0.027361
6538,DP1,Dược phẩm,2017.0,K_Z_V02,0.005381
6539,DP1,Dược phẩm,2016.0,K_Z_V02,0.01519
6540,DP1,Dược phẩm,2019.0,K_Z_V03,0.034966
6541,DP1,Dược phẩm,2018.0,K_Z_V03,0.023977
6542,DP1,Dược phẩm,2017.0,K_Z_V03,0.018879
6543,DP1,Dược phẩm,2016.0,K_Z_V03,0.022553
6544,DP1,Dược phẩm,2019.0,K_Z_V04,0.241613
6545,DP1,Dược phẩm,2018.0,K_Z_V04,0.13302
6546,DP1,Dược phẩm,2019.0,K_Z_V05,1.712143
6547,DP1,Dược phẩm,2018.0,K_Z_V05,1.654256
6548,DP1,Dược phẩm,2017.0,K_Z_V05,1.284083
6549,DP1,Dược phẩm,2016.0,K_Z_V05,1.49073
6550,DP2,Dược phẩm,2019.0,K_Z_V01,-0.117124
6551,DP2,Dược phẩm,2018.0,K_Z_V01,-0.071313
6552,DP2,Dược phẩm,2017.0,K_Z_V01,-0.077097
6553,DP2,Dược phẩm,2016.0,K_Z_V01,-0.029312
6554,DP2,Dược phẩm,2019.0,K_Z_V02,-0.060275
6555,DP2,Dược phẩm,2018.0,K_Z_V02,-0.038158
6556,DP2,Dược phẩm,2017.0,K_Z_V02,-0.013011
6557,DP2,Dược phẩm,2016.0,K_Z_V02,-0.016536
6558,DP2,Dược phẩm,2019.0,K_Z_V03,-0.018827
6559,DP2,Dược phẩm,2018.0,K_Z_V03,-0.022439
6560,DP2,Dược phẩm,2017.0,K_Z_V03,-0.001175
6561,DP2,Dược phẩm,2016.0,K_Z_V03,-0.035501
6562,DP2,Dược phẩm,2019.0,K_Z_V05,0.292312
6563,DP2,Dược phẩm,2018.0,K_Z_V05,0.277943
6564,DP2,Dược phẩm,2017.0,K_Z_V05,0.265117
6565,DP2,Dược phẩm,2016.0,K_Z_V05,0.238466
6566,DP3,Dược phẩm,2019.0,K_Z_V01,0.473748
6567,DP3,Dược phẩm,2018.0,K_Z_V01,0.368651
6568,DP3,Dược phẩm,2017.0,K_Z_V01,0.307078
6569,DP3,Dược phẩm,2016.0,K_Z_V01,0.241059
6570,DP3,Dược phẩm,2019.0,K_Z_V02,0.280637
6571,DP3,Dược phẩm,2018.0,K_Z_V02,0.319811
6572,DP3,Dược phẩm,2017.0,K_Z_V02,0.202949
6573,DP3,Dược phẩm,2016.0,K_Z_V02,0.150251
6574,DP3,Dược phẩm,2019.0,K_Z_V03,0.280179
6575,DP3,Dược phẩm,2018.0,K_Z_V03,0.424489
6576,DP3,Dược phẩm,2017.0,K_Z_V03,0.216602
6577,DP3,Dược phẩm,2016.0,K_Z_V03,0.13849
6578,DP3,Dược phẩm,2019.0,K_Z_V04,7.208487
6579,DP3,Dược phẩm,2018.0,K_Z_V04,7.025189
6580,DP3,Dược phẩm,2017.0,K_Z_V04,5.073133
6581,DP3,Dược phẩm,2016.0,K_Z_V04,1.977497
6582,DP3,Dược phẩm,2019.0,K_Z_V05,1.147486
6583,DP3,Dược phẩm,2018.0,K_Z_V05,1.998494
6584,DP3,Dược phẩm,2017.0,K_Z_V05,1.52693
6585,DP3,Dược phẩm,2016.0,K_Z_V05,1.219738
6586,DPC,Hàng công nghiệp,2019.0,K_Z_V01,0.150193
6587,DPC,Hàng công nghiệp,2018.0,K_Z_V01,0.912312
6588,DPC,Hàng công nghiệp,2017.0,K_Z_V01,0.902946
6589,DPC,Hàng công nghiệp,2016.0,K_Z_V01,0.870293
6590,DPC,Hàng công nghiệp,2019.0,K_Z_V02,0.074837
6591,DPC,Hàng công nghiệp,2018.0,K_Z_V02,0.052517
6592,DPC,Hàng công nghiệp,2017.0,K_Z_V02,0.090998
6593,DPC,Hàng công nghiệp,2016.0,K_Z_V02,0.056757
6594,DPC,Hàng công nghiệp,2019.0,K_Z_V03,0.094249
6595,DPC,Hàng công nghiệp,2018.0,K_Z_V03,0.065885
6596,DPC,Hàng công nghiệp,2017.0,K_Z_V03,0.113933
6597,DPC,Hàng công nghiệp,2016.0,K_Z_V03,0.084009
6598,DPC,Hàng công nghiệp,2019.0,K_Z_V04,0.81174
6599,DPC,Hàng công nghiệp,2018.0,K_Z_V04,24.873368
6600,DPC,Hàng công nghiệp,2017.0,K_Z_V04,7.583736
6601,DPC,Hàng công nghiệp,2016.0,K_Z_V04,13.831732
6602,DPC,Hàng công nghiệp,2019.0,K_Z_V05,1.039289
6603,DPC,Hàng công nghiệp,2018.0,K_Z_V05,1.601858
6604,DPC,Hàng công nghiệp,2017.0,K_Z_V05,1.441602
6605,DPC,Hàng công nghiệp,2016.0,K_Z_V05,1.54965
6606,DPG,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.055913
6607,DPG,Xây dựng và Vật liệu,2018.0,K_Z_V01,0.000894
6608,DPG,Xây dựng và Vật liệu,2017.0,K_Z_V01,0.04506
6609,DPG,Xây dựng và Vật liệu,2016.0,K_Z_V01,0.0948
6610,DPG,Xây dựng và Vật liệu,2019.0,K_Z_V02,0.068685
6611,DPG,Xây dựng và Vật liệu,2018.0,K_Z_V02,0.070415
6612,DPG,Xây dựng và Vật liệu,2017.0,K_Z_V02,0.108675
6613,DPG,Xây dựng và Vật liệu,2016.0,K_Z_V02,0.134093
6614,DPG,Xây dựng và Vật liệu,2019.0,K_Z_V03,0.052354
6615,DPG,Xây dựng và Vật liệu,2018.0,K_Z_V03,0.03746
6616,DPG,Xây dựng và Vật liệu,2017.0,K_Z_V03,0.054701
6617,DPG,Xây dựng và Vật liệu,2016.0,K_Z_V03,0.057507
6618,DPG,Xây dựng và Vật liệu,2019.0,K_Z_V04,0.313173
6619,DPG,Xây dựng và Vật liệu,2018.0,K_Z_V04,0.184673
6620,DPG,Xây dựng và Vật liệu,2017.0,K_Z_V04,0.052931
6621,DPG,Xây dựng và Vật liệu,2019.0,K_Z_V05,0.388097
6622,DPG,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.338406
6623,DPG,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.357339
6624,DPG,Xây dựng và Vật liệu,2016.0,K_Z_V05,0.728823
6625,DPH,Dược phẩm,2019.0,K_Z_V01,0.623921
6626,DPH,Dược phẩm,2018.0,K_Z_V01,0.623336
6627,DPH,Dược phẩm,2017.0,K_Z_V01,0.505658
6628,DPH,Dược phẩm,2016.0,K_Z_V01,0.472257
6629,DPH,Dược phẩm,2019.0,K_Z_V02,0.349524
6630,DPH,Dược phẩm,2018.0,K_Z_V02,0.324542
6631,DPH,Dược phẩm,2017.0,K_Z_V02,0.236739
6632,DPH,Dược phẩm,2016.0,K_Z_V02,0.181397
6633,DPH,Dược phẩm,2019.0,K_Z_V03,0.096642
6634,DPH,Dược phẩm,2018.0,K_Z_V03,0.109917
6635,DPH,Dược phẩm,2017.0,K_Z_V03,0.084878
6636,DPH,Dược phẩm,2016.0,K_Z_V03,0.079998
6637,DPH,Dược phẩm,2019.0,K_Z_V04,0.893949
6638,DPH,Dược phẩm,2018.0,K_Z_V04,0.932909
6639,DPH,Dược phẩm,2017.0,K_Z_V04,0.700419
6640,DPH,Dược phẩm,2019.0,K_Z_V05,1.143125
6641,DPH,Dược phẩm,2018.0,K_Z_V05,1.080238
6642,DPH,Dược phẩm,2017.0,K_Z_V05,1.226187
6643,DPH,Dược phẩm,2016.0,K_Z_V05,1.234825
6644,DPM,Hóa chất,2019.0,K_Z_V01,0.339426
6645,DPM,Hóa chất,2018.0,K_Z_V01,0.328553
6646,DPM,Hóa chất,2017.0,K_Z_V01,0.35069
6647,DPM,Hóa chất,2016.0,K_Z_V01,0.486654
6648,DPM,Hóa chất,2019.0,K_Z_V02,0.049487
6649,DPM,Hóa chất,2018.0,K_Z_V02,0.059031
6650,DPM,Hóa chất,2017.0,K_Z_V02,0.043079
6651,DPM,Hóa chất,2016.0,K_Z_V02,0.065348
6652,DPM,Hóa chất,2019.0,K_Z_V03,0.040738
6653,DPM,Hóa chất,2018.0,K_Z_V03,0.07672
6654,DPM,Hóa chất,2017.0,K_Z_V03,0.081571
6655,DPM,Hóa chất,2016.0,K_Z_V03,0.144766
6656,DPM,Hóa chất,2019.0,K_Z_V04,1.296242
6657,DPM,Hóa chất,2018.0,K_Z_V04,2.378513
6658,DPM,Hóa chất,2017.0,K_Z_V04,2.870011
6659,DPM,Hóa chất,2016.0,K_Z_V04,4.471029
6660,DPM,Hóa chất,2019.0,K_Z_V05,0.678048
6661,DPM,Hóa chất,2018.0,K_Z_V05,0.843825
6662,DPM,Hóa chất,2017.0,K_Z_V05,0.789338
6663,DPM,Hóa chất,2016.0,K_Z_V05,0.837429
6664,DPP,Dược phẩm,2019.0,K_Z_V01,0.277199
6665,DPP,Dược phẩm,2018.0,K_Z_V01,0.28889
6666,DPP,Dược phẩm,2017.0,K_Z_V01,0.209829
6667,DPP,Dược phẩm,2016.0,K_Z_V01,0.185392
6668,DPP,Dược phẩm,2019.0,K_Z_V02,0.074461
6669,DPP,Dược phẩm,2018.0,K_Z_V02,0.062221
6670,DPP,Dược phẩm,2017.0,K_Z_V02,0.070387
6671,DPP,Dược phẩm,2016.0,K_Z_V02,0.058881
6672,DPP,Dược phẩm,2019.0,K_Z_V03,0.078097
6673,DPP,Dược phẩm,2018.0,K_Z_V03,0.065221
6674,DPP,Dược phẩm,2017.0,K_Z_V03,0.076548
6675,DPP,Dược phẩm,2016.0,K_Z_V03,0.058961
6676,DPP,Dược phẩm,2019.0,K_Z_V05,3.146528
6677,DPP,Dược phẩm,2018.0,K_Z_V05,2.762711
6678,DPP,Dược phẩm,2017.0,K_Z_V05,2.401893
6679,DPP,Dược phẩm,2016.0,K_Z_V05,2.104751
6680,DPR,Hóa chất,2019.0,K_Z_V01,0.219265
6681,DPR,Hóa chất,2018.0,K_Z_V01,0.159228
6682,DPR,Hóa chất,2017.0,K_Z_V01,0.271131
6683,DPR,Hóa chất,2016.0,K_Z_V01,0.262533
6684,DPR,Hóa chất,2019.0,K_Z_V02,0.043126
6685,DPR,Hóa chất,2018.0,K_Z_V02,0.083795
6686,DPR,Hóa chất,2017.0,K_Z_V02,0.14785
6687,DPR,Hóa chất,2016.0,K_Z_V02,0.16776
6688,DPR,Hóa chất,2019.0,K_Z_V03,0.057586
6689,DPR,Hóa chất,2018.0,K_Z_V03,0.079502
6690,DPR,Hóa chất,2017.0,K_Z_V03,0.077195
6691,DPR,Hóa chất,2016.0,K_Z_V03,0.052431
6692,DPR,Hóa chất,2019.0,K_Z_V04,1.029214
6693,DPR,Hóa chất,2018.0,K_Z_V04,0.873691
6694,DPR,Hóa chất,2017.0,K_Z_V04,1.1896
6695,DPR,Hóa chất,2016.0,K_Z_V04,1.087145
6696,DPR,Hóa chất,2019.0,K_Z_V05,0.276474
6697,DPR,Hóa chất,2018.0,K_Z_V05,0.281475
6698,DPR,Hóa chất,2017.0,K_Z_V05,0.307211
6699,DPR,Hóa chất,2016.0,K_Z_V05,0.247686
6700,DPS,Kim loại,2018.0,K_Z_V01,0.30795
6701,DPS,Kim loại,2017.0,K_Z_V01,0.279498
6702,DPS,Kim loại,2016.0,K_Z_V01,0.50264
6703,DPS,Kim loại,2018.0,K_Z_V02,0.027196
6704,DPS,Kim loại,2017.0,K_Z_V02,0.045531
6705,DPS,Kim loại,2016.0,K_Z_V02,0.03901
6706,DPS,Kim loại,2018.0,K_Z_V03,-0.012617
6707,DPS,Kim loại,2017.0,K_Z_V03,0.013315
6708,DPS,Kim loại,2016.0,K_Z_V03,0.0346
6709,DPS,Kim loại,2018.0,K_Z_V05,0.459009
6710,DPS,Kim loại,2017.0,K_Z_V05,1.777902
6711,DPS,Kim loại,2016.0,K_Z_V05,1.923138
6712,DQC,Hàng gia dụng,2019.0,K_Z_V01,0.457083
6713,DQC,Hàng gia dụng,2018.0,K_Z_V01,0.442857
6714,DQC,Hàng gia dụng,2017.0,K_Z_V01,0.536895
6715,DQC,Hàng gia dụng,2016.0,K_Z_V01,0.518279
6716,DQC,Hàng gia dụng,2019.0,K_Z_V02,0.053122
6717,DQC,Hàng gia dụng,2018.0,K_Z_V02,0.049696
6718,DQC,Hàng gia dụng,2017.0,K_Z_V02,0.090171
6719,DQC,Hàng gia dụng,2016.0,K_Z_V02,0.120538
6720,DQC,Hàng gia dụng,2019.0,K_Z_V03,0.021964
6721,DQC,Hàng gia dụng,2018.0,K_Z_V03,0.059187
6722,DQC,Hàng gia dụng,2017.0,K_Z_V03,0.083917
6723,DQC,Hàng gia dụng,2016.0,K_Z_V03,0.159598
6724,DQC,Hàng gia dụng,2019.0,K_Z_V04,0.960949
6725,DQC,Hàng gia dụng,2018.0,K_Z_V04,1.027599
6726,DQC,Hàng gia dụng,2017.0,K_Z_V04,2.214187
6727,DQC,Hàng gia dụng,2016.0,K_Z_V04,3.539652
6728,DQC,Hàng gia dụng,2019.0,K_Z_V05,0.552923
6729,DQC,Hàng gia dụng,2018.0,K_Z_V05,0.63829
6730,DQC,Hàng gia dụng,2017.0,K_Z_V05,0.657209
6731,DQC,Hàng gia dụng,2016.0,K_Z_V05,0.653504
6732,DRC,Ô tô và phụ tùng,2019.0,K_Z_V01,0.166177
6733,DRC,Ô tô và phụ tùng,2018.0,K_Z_V01,0.064721
6734,DRC,Ô tô và phụ tùng,2017.0,K_Z_V01,0.083001
6735,DRC,Ô tô và phụ tùng,2016.0,K_Z_V01,0.150059
6736,DRC,Ô tô và phụ tùng,2019.0,K_Z_V02,0.074219
6737,DRC,Ô tô và phụ tùng,2018.0,K_Z_V02,0.040672
6738,DRC,Ô tô và phụ tùng,2017.0,K_Z_V02,0.050728
6739,DRC,Ô tô và phụ tùng,2016.0,K_Z_V02,0.088221
6740,DRC,Ô tô và phụ tùng,2019.0,K_Z_V03,0.115348
6741,DRC,Ô tô và phụ tùng,2018.0,K_Z_V03,0.062577
6742,DRC,Ô tô và phụ tùng,2017.0,K_Z_V03,0.074167
6743,DRC,Ô tô và phụ tùng,2016.0,K_Z_V03,0.180926
6744,DRC,Ô tô và phụ tùng,2019.0,K_Z_V04,2.247499
6745,DRC,Ô tô và phụ tùng,2018.0,K_Z_V04,1.576423
6746,DRC,Ô tô và phụ tùng,2017.0,K_Z_V04,1.800936
6747,DRC,Ô tô và phụ tùng,2016.0,K_Z_V04,2.17312
6748,DRC,Ô tô và phụ tùng,2019.0,K_Z_V05,1.490598
6749,DRC,Ô tô và phụ tùng,2018.0,K_Z_V05,1.323546
6750,DRC,Ô tô và phụ tùng,2017.0,K_Z_V05,1.371005
6751,DRC,Ô tô và phụ tùng,2016.0,K_Z_V05,1.255423
6752,DRG,Hóa chất,2019.0,K_Z_V01,-0.102111
6753,DRG,Hóa chất,2018.0,K_Z_V01,-0.116903
6754,DRG,Hóa chất,2019.0,K_Z_V02,0.033698
6755,DRG,Hóa chất,2018.0,K_Z_V02,0.028941
6756,DRG,Hóa chất,2019.0,K_Z_V03,-0.010474
6757,DRG,Hóa chất,2018.0,K_Z_V03,-0.005719
6758,DRG,Hóa chất,2019.0,K_Z_V04,0.016414
6759,DRG,Hóa chất,2019.0,K_Z_V05,0.30472
6760,DRG,Hóa chất,2018.0,K_Z_V05,0.268253
6761,DRH,Dịch vụ tài chính,2019.0,K_Z_V01,0.034402
6762,DRH,Dịch vụ tài chính,2018.0,K_Z_V01,0.104665
6763,DRH,Dịch vụ tài chính,2017.0,K_Z_V01,0.354146
6764,DRH,Dịch vụ tài chính,2016.0,K_Z_V01,-0.016486
6765,DRH,Dịch vụ tài chính,2019.0,K_Z_V02,0.081748
6766,DRH,Dịch vụ tài chính,2018.0,K_Z_V02,0.070502
6767,DRH,Dịch vụ tài chính,2017.0,K_Z_V02,0.127868
6768,DRH,Dịch vụ tài chính,2016.0,K_Z_V02,0.098511
6769,DRH,Dịch vụ tài chính,2019.0,K_Z_V03,0.027078
6770,DRH,Dịch vụ tài chính,2018.0,K_Z_V03,0.03339
6771,DRH,Dịch vụ tài chính,2017.0,K_Z_V03,0.074439
6772,DRH,Dịch vụ tài chính,2016.0,K_Z_V03,0.073475
6773,DRH,Dịch vụ tài chính,2019.0,K_Z_V04,0.113819
6774,DRH,Dịch vụ tài chính,2018.0,K_Z_V04,0.331108
6775,DRH,Dịch vụ tài chính,2017.0,K_Z_V04,1.530971
6776,DRH,Dịch vụ tài chính,2016.0,K_Z_V04,4.118018
6777,DRH,Dịch vụ tài chính,2019.0,K_Z_V05,0.157616
6778,DRH,Dịch vụ tài chính,2018.0,K_Z_V05,0.074211
6779,DRH,Dịch vụ tài chính,2017.0,K_Z_V05,0.119747
6780,DRH,Dịch vụ tài chính,2016.0,K_Z_V05,0.127747
6781,DRI,Hóa chất,2019.0,K_Z_V01,-0.072845
6782,DRI,Hóa chất,2018.0,K_Z_V01,-0.086065
6783,DRI,Hóa chất,2017.0,K_Z_V01,-0.070584
6784,DRI,Hóa chất,2016.0,K_Z_V01,-0.12166
6785,DRI,Hóa chất,2019.0,K_Z_V02,0.030124
6786,DRI,Hóa chất,2018.0,K_Z_V02,0.034462
6787,DRI,Hóa chất,2017.0,K_Z_V02,0.054592
6788,DRI,Hóa chất,2016.0,K_Z_V02,-0.018841
6789,DRI,Hóa chất,2019.0,K_Z_V03,0.039806
6790,DRI,Hóa chất,2018.0,K_Z_V03,0.049255
6791,DRI,Hóa chất,2017.0,K_Z_V03,0.126965
6792,DRI,Hóa chất,2016.0,K_Z_V03,0.041703
6793,DRI,Hóa chất,2019.0,K_Z_V04,0.783177
6794,DRI,Hóa chất,2018.0,K_Z_V04,0.55358
6795,DRI,Hóa chất,2017.0,K_Z_V04,1.117709
6796,DRI,Hóa chất,2019.0,K_Z_V05,0.406712
6797,DRI,Hóa chất,2018.0,K_Z_V05,0.352497
6798,DRI,Hóa chất,2017.0,K_Z_V05,0.391669
6799,DRI,Hóa chất,2016.0,K_Z_V05,0.282653
6800,DRL,Điện,2019.0,K_Z_V01,0.478821
6801,DRL,Điện,2018.0,K_Z_V01,0.575168
6802,DRL,Điện,2017.0,K_Z_V01,0.60479
6803,DRL,Điện,2016.0,K_Z_V01,0.5707
6804,DRL,Điện,2019.0,K_Z_V02,0.06456
6805,DRL,Điện,2018.0,K_Z_V02,0.202142
6806,DRL,Điện,2017.0,K_Z_V02,0.26523
6807,DRL,Điện,2016.0,K_Z_V02,0.218107
6808,DRL,Điện,2019.0,K_Z_V03,0.434986
6809,DRL,Điện,2018.0,K_Z_V03,0.402405
6810,DRL,Điện,2017.0,K_Z_V03,0.441969
6811,DRL,Điện,2016.0,K_Z_V03,0.269505
6812,DRL,Điện,2019.0,K_Z_V04,15.055841
6813,DRL,Điện,2018.0,K_Z_V04,37.063601
6814,DRL,Điện,2017.0,K_Z_V04,24.40026
6815,DRL,Điện,2016.0,K_Z_V04,33.552287
6816,DRL,Điện,2019.0,K_Z_V05,0.660905
6817,DRL,Điện,2018.0,K_Z_V05,0.616362
6818,DRL,Điện,2017.0,K_Z_V05,0.65582
6819,DRL,Điện,2016.0,K_Z_V05,0.471734
6820,DS3,Vận tải,2019.0,K_Z_V01,0.244886
6821,DS3,Vận tải,2018.0,K_Z_V01,0.240413
6822,DS3,Vận tải,2017.0,K_Z_V01,0.186116
6823,DS3,Vận tải,2016.0,K_Z_V01,0.266247
6824,DS3,Vận tải,2019.0,K_Z_V02,0.057322
6825,DS3,Vận tải,2018.0,K_Z_V02,0.064478
6826,DS3,Vận tải,2017.0,K_Z_V02,0.077052
6827,DS3,Vận tải,2016.0,K_Z_V02,0.054013
6828,DS3,Vận tải,2019.0,K_Z_V03,0.067501
6829,DS3,Vận tải,2018.0,K_Z_V03,0.057002
6830,DS3,Vận tải,2017.0,K_Z_V03,0.091719
6831,DS3,Vận tải,2016.0,K_Z_V03,0.065736
6832,DS3,Vận tải,2019.0,K_Z_V04,0.886199
6833,DS3,Vận tải,2018.0,K_Z_V04,1.537244
6834,DS3,Vận tải,2017.0,K_Z_V04,5.483279
6835,DS3,Vận tải,2019.0,K_Z_V05,0.345102
6836,DS3,Vận tải,2018.0,K_Z_V05,0.35345
6837,DS3,Vận tải,2017.0,K_Z_V05,0.433587
6838,DS3,Vận tải,2016.0,K_Z_V05,0.272926
6839,DSC,Dịch vụ tài chính,2019.0,K_Z_V01,0.692153
6840,DSC,Dịch vụ tài chính,2018.0,K_Z_V01,0.927394
6841,DSC,Dịch vụ tài chính,2017.0,K_Z_V01,0.891384
6842,DSC,Dịch vụ tài chính,2016.0,K_Z_V01,0.925221
6843,DSC,Dịch vụ tài chính,2019.0,K_Z_V02,0.08667
6844,DSC,Dịch vụ tài chính,2018.0,K_Z_V02,0.282061
6845,DSC,Dịch vụ tài chính,2017.0,K_Z_V02,0.000778
6846,DSC,Dịch vụ tài chính,2016.0,K_Z_V02,-0.160159
6847,DSC,Dịch vụ tài chính,2019.0,K_Z_V03,-0.000673
6848,DSC,Dịch vụ tài chính,2018.0,K_Z_V03,0.353779
6849,DSC,Dịch vụ tài chính,2017.0,K_Z_V03,0.19521
6850,DSC,Dịch vụ tài chính,2016.0,K_Z_V03,-0.037852
6851,DSC,Dịch vụ tài chính,2019.0,K_Z_V04,21.161649
6852,DSC,Dịch vụ tài chính,2018.0,K_Z_V04,34.304411
6853,DSC,Dịch vụ tài chính,2019.0,K_Z_V05,0.105066
6854,DSC,Dịch vụ tài chính,2018.0,K_Z_V05,0.47327
6855,DSC,Dịch vụ tài chính,2017.0,K_Z_V05,0.302683
6856,DSC,Dịch vụ tài chính,2016.0,K_Z_V05,0.089026
6857,DSG,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.019562
6858,DSG,Xây dựng và Vật liệu,2018.0,K_Z_V01,0.18192
6859,DSG,Xây dựng và Vật liệu,2017.0,K_Z_V01,-0.886202
6860,DSG,Xây dựng và Vật liệu,2016.0,K_Z_V01,-0.442985
6861,DSG,Xây dựng và Vật liệu,2019.0,K_Z_V02,-0.763143
6862,DSG,Xây dựng và Vật liệu,2018.0,K_Z_V02,-0.74062
6863,DSG,Xây dựng và Vật liệu,2017.0,K_Z_V02,-0.957114
6864,DSG,Xây dựng và Vật liệu,2016.0,K_Z_V02,-0.77493
6865,DSG,Xây dựng và Vật liệu,2019.0,K_Z_V03,0.00005
6866,DSG,Xây dựng và Vật liệu,2018.0,K_Z_V03,-0.008584
6867,DSG,Xây dựng và Vật liệu,2017.0,K_Z_V03,-0.03611
6868,DSG,Xây dựng và Vật liệu,2016.0,K_Z_V03,-0.036608
6869,DSG,Xây dựng và Vật liệu,2019.0,K_Z_V04,5.350285
6870,DSG,Xây dựng và Vật liệu,2018.0,K_Z_V04,4.241095
6871,DSG,Xây dựng và Vật liệu,2017.0,K_Z_V04,0.325142
6872,DSG,Xây dựng và Vật liệu,2019.0,K_Z_V05,0.248382
6873,DSG,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.311156
6874,DSG,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.503151
6875,DSG,Xây dựng và Vật liệu,2016.0,K_Z_V05,0.569187
6876,DSN,Du lịch & Giải trí,2019.0,K_Z_V01,0.875815
6877,DSN,Du lịch & Giải trí,2018.0,K_Z_V01,0.91735
6878,DSN,Du lịch & Giải trí,2017.0,K_Z_V01,0.753009
6879,DSN,Du lịch & Giải trí,2016.0,K_Z_V01,0.942562
6880,DSN,Du lịch & Giải trí,2019.0,K_Z_V02,0.430422
6881,DSN,Du lịch & Giải trí,2018.0,K_Z_V02,0.441253
6882,DSN,Du lịch & Giải trí,2017.0,K_Z_V02,0.422926
6883,DSN,Du lịch & Giải trí,2016.0,K_Z_V02,0.386143
6884,DSN,Du lịch & Giải trí,2019.0,K_Z_V03,0.433365
6885,DSN,Du lịch & Giải trí,2018.0,K_Z_V03,0.454197
6886,DSN,Du lịch & Giải trí,2017.0,K_Z_V03,0.45793
6887,DSN,Du lịch & Giải trí,2016.0,K_Z_V03,0.432275
6888,DSN,Du lịch & Giải trí,2019.0,K_Z_V04,22.114075
6889,DSN,Du lịch & Giải trí,2018.0,K_Z_V04,30.70842
6890,DSN,Du lịch & Giải trí,2017.0,K_Z_V04,48.297069
6891,DSN,Du lịch & Giải trí,2016.0,K_Z_V04,71.83573
6892,DSN,Du lịch & Giải trí,2019.0,K_Z_V05,0.795055
6893,DSN,Du lịch & Giải trí,2018.0,K_Z_V05,0.820578
6894,DSN,Du lịch & Giải trí,2017.0,K_Z_V05,0.807181
6895,DSN,Du lịch & Giải trí,2016.0,K_Z_V05,0.825039
6896,DSP,Du lịch & Giải trí,2019.0,K_Z_V01,0.55244
6897,DSP,Du lịch & Giải trí,2018.0,K_Z_V01,0.529527
6898,DSP,Du lịch & Giải trí,2017.0,K_Z_V01,0.493566
6899,DSP,Du lịch & Giải trí,2016.0,K_Z_V01,0.441265
6900,DSP,Du lịch & Giải trí,2019.0,K_Z_V02,0.046145
6901,DSP,Du lịch & Giải trí,2018.0,K_Z_V02,0.051259
6902,DSP,Du lịch & Giải trí,2017.0,K_Z_V02,0.044932
6903,DSP,Du lịch & Giải trí,2016.0,K_Z_V02,0.003248
6904,DSP,Du lịch & Giải trí,2019.0,K_Z_V03,0.050358
6905,DSP,Du lịch & Giải trí,2018.0,K_Z_V03,0.055336
6906,DSP,Du lịch & Giải trí,2017.0,K_Z_V03,0.049366
